Name	Length	EffectiveLength	TPM	NumReads
lcl|NZ_CP020549.1_cds_WP_000064404.1_942	1380	1130.000	185.680289	4454.000
lcl|NZ_CP020549.1_cds_WP_000393811.1_943	546	296.000	253.523426	1593.000
lcl|NZ_CP020549.1_cds_WP_061757575.1_944	288	41.248	968.471648	848.000
lcl|NZ_CP020549.1_cds_WP_000689764.1_945	693	443.000	214.059290	2013.000
lcl|NZ_CP020549.1_cds_WP_000021242.1_946	492	242.000	691.046095	3550.000
lcl|NZ_CP020549.1_cds_WP_000440254.1_947	591	341.000	38.542853	279.000
lcl|NZ_CP020549.1_cds_WP_000801729.1_948	1764	1514.000	23.989574	771.000
lcl|NZ_CP020549.1_cds_WP_000226583.1_949	201	9.012	156.813045	30.000
lcl|NZ_CP020549.1_cds_WP_000377663.1_950	405	155.000	35.862812	118.000
lcl|NZ_CP020549.1_cds_WP_000447993.1_951	708	458.000	109.849936	1068.000
lcl|NZ_CP020549.1_cds_WP_000757379.1_952	558	308.000	196.385011	1284.000
lcl|NZ_CP020549.1_cds_WP_001020311.1_953	1392	1142.000	40.631622	985.000
lcl|NZ_CP020549.1_cds_WP_000744526.1_954	918	668.000	41.254700	585.000
lcl|NZ_CP020549.1_cds_WP_208912227.1_955	198	8.670	608.566901	112.000
lcl|NZ_CP020549.1_cds_956	378	128.000	15.825318	43.000
lcl|NZ_CP020549.1_cds_WP_000672583.1_957	3120	2870.000	8.338268	508.000
lcl|NZ_CP020549.1_cds_958	561	311.000	5.604481	37.000
lcl|NZ_CP020549.1_cds_959	629	379.000	5.344699	43.000
lcl|NZ_CP020549.1_cds_960	619	369.000	4.595896	36.000
lcl|NZ_CP020549.1_cds_WP_000222058.1_961	1224	974.000	129.957918	2687.000
lcl|NZ_CP020549.1_cds_WP_000709253.1_962	1095	845.000	8.585351	154.000
lcl|NZ_CP020549.1_cds_WP_000916795.1_963	378	128.000	236.643713	643.000
lcl|NZ_CP020549.1_cds_WP_000742999.1_964	432	182.000	12.165235	47.000
lcl|NZ_CP020549.1_cds_WP_000737071.1_965	510	260.000	126.104308	696.000
lcl|NZ_CP020549.1_cds_WP_000542475.1_966	1077	827.000	64.595398	1134.000
lcl|NZ_CP020549.1_cds_WP_000121646.1_967	936	686.000	45.734522	666.000
lcl|NZ_CP020549.1_cds_WP_000632715.1_968	1374	1124.000	71.458205	1705.000
lcl|NZ_CP020549.1_cds_WP_001117401.1_969	183	7.236	3938.741466	605.000
lcl|NZ_CP020549.1_cds_WP_000068144.1_970	600	350.000	118.442798	880.000
lcl|NZ_CP020549.1_cds_WP_000151327.1_971	480	230.000	136.613000	667.000
lcl|NZ_CP020549.1_cds_WP_001028828.1_972	1080	830.000	124.296831	2190.000
lcl|NZ_CP020549.1_cds_WP_000761907.1_973	840	590.000	125.514692	1572.000
lcl|NZ_CP020549.1_cds_WP_000969297.1_974	603	353.000	373.393743	2798.000
lcl|NZ_CP020549.1_cds_WP_000942936.1_975	432	182.000	237.869168	919.000
lcl|NZ_CP020549.1_cds_WP_000575488.1_976	1257	1007.000	205.038792	4383.000
lcl|NZ_CP020549.1_cds_WP_000356089.1_977	975	725.000	152.759651	2351.000
lcl|NZ_CP020549.1_cds_WP_000476375.1_978	615	365.000	122.867809	952.000
lcl|NZ_CP020549.1_cds_WP_001227754.1_979	975	725.000	1082.832660	16665.000
lcl|NZ_CP020549.1_cds_WP_000914579.1_980	1632	1382.000	35.688860	1047.000
lcl|NZ_CP020549.1_cds_WP_000710795.1_981	234	14.754	411.879195	129.000
lcl|NZ_CP020549.1_cds_WP_001207345.1_982	219	11.606	864.524087	213.000
lcl|NZ_CP020549.1_cds_WP_000175448.1_983	270	28.977	520.222183	320.000
lcl|NZ_CP020549.1_cds_WP_000790747.1_984	1026	776.000	309.418978	5097.000
lcl|NZ_CP020549.1_cds_WP_001244693.1_985	1008	758.000	48.537328	781.000
lcl|NZ_CP020549.1_cds_WP_001180357.1_986	1008	758.000	17.774233	286.000
lcl|NZ_CP020549.1_cds_WP_000677521.1_987	795	545.000	37.254162	431.000
lcl|NZ_CP020549.1_cds_988	185	7.404	591.736521	93.000
lcl|NZ_CP020549.1_cds_WP_229294054.1_989	324	74.118	33.050254	52.000
lcl|NZ_CP020549.1_cds_990	312	62.441	90.532684	120.000
lcl|NZ_CP020549.1_cds_WP_000368174.1_991	162	5.797	130.013829	16.000
lcl|NZ_CP020549.1_cds_WP_000031863.1_992	1680	1430.000	14.593576	443.000
lcl|NZ_CP020549.1_cds_WP_000234983.1_993	567	317.000	19.170104	129.000
lcl|NZ_CP020549.1_cds_WP_000179769.1_994	189	7.759	443.198922	73.000
lcl|NZ_CP020549.1_cds_WP_000262036.1_995	759	509.000	27.579889	298.000
lcl|NZ_CP020549.1_cds_WP_000900015.1_996	855	605.000	24.371541	313.000
lcl|NZ_CP020549.1_cds_WP_000710115.1_997	885	635.000	80.565691	1086.000
lcl|NZ_CP020549.1_cds_WP_000423457.1_998	1740	1490.000	9.895827	313.000
lcl|NZ_CP020549.1_cds_WP_000500477.1_999	303	54.027	68.010863	78.000
lcl|NZ_CP020549.1_cds_WP_000348721.1_1000	429	179.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_1001	427	177.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001811421.1_1002	282	36.744	0.000000	0.000
lcl|NZ_CP020549.1_cds_1003	303	54.027	35.749300	41.000
lcl|NZ_CP020549.1_cds_WP_012291629.1_1004	1230	980.000	127.720177	2657.000
lcl|NZ_CP020549.1_cds_WP_044788948.1_1005	2697	2447.000	223.218824	11595.000
lcl|NZ_CP020549.1_cds_WP_000792167.1_1006	1005	755.000	41.367627	663.000
lcl|NZ_CP020549.1_cds_WP_208912229.1_1007	783	533.000	23.951687	271.000
lcl|NZ_CP020549.1_cds_WP_000125412.1_1008	759	509.000	17.029193	184.000
lcl|NZ_CP020549.1_cds_WP_000227864.1_1009	1761	1511.000	144.784403	4644.000
lcl|NZ_CP020549.1_cds_WP_000201898.1_1010	1110	860.000	234.663231	4284.000
lcl|NZ_CP020549.1_cds_WP_000331928.1_1011	330	80.056	827.343374	1406.000
lcl|NZ_CP020549.1_cds_WP_012291610.1_1012	1044	794.000	100.030192	1686.000
lcl|NZ_CP020549.1_cds_WP_001219433.1_1013	1326	1076.000	125.212531	2860.000
lcl|NZ_CP020549.1_cds_WP_016398151.1_1014	177	6.769	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000863859.1_1015	135	4.547	2165.102639	209.000
lcl|NZ_CP020549.1_cds_WP_023931670.1_1016	1311	1061.000	117.170434	2639.000
lcl|NZ_CP020549.1_cds_WP_001808548.1_1017	159	5.631	1589.506570	190.000
lcl|NZ_CP020549.1_cds_WP_001227085.1_1018	1260	1010.000	211.099502	4526.000
lcl|NZ_CP020549.1_cds_WP_001028733.1_1019	552	302.000	191.551455	1228.000
lcl|NZ_CP020549.1_cds_WP_000033830.1_1020	1278	1028.000	171.797310	3749.000
lcl|NZ_CP020549.1_cds_WP_000631543.1_1021	861	611.000	218.346419	2832.000
lcl|NZ_CP020549.1_cds_WP_000992881.1_1022	2292	2042.000	57.466139	2491.000
lcl|NZ_CP020549.1_cds_WP_000286922.1_1023	681	431.000	11.913607	109.000
lcl|NZ_CP020549.1_cds_WP_000743316.1_1024	690	440.000	84.151895	786.000
lcl|NZ_CP020549.1_cds_WP_000653403.1_1025	642	392.000	76.430215	636.000
lcl|NZ_CP020549.1_cds_WP_000462488.1_1026	216	11.099	2262.287982	533.000
lcl|NZ_CP020549.1_cds_WP_000863509.1_1027	348	98.004	541.237061	1126.000
lcl|NZ_CP020549.1_cds_WP_000639662.1_1028	1116	866.000	166.237689	3056.000
lcl|NZ_CP020549.1_cds_WP_001283813.1_1029	960	710.000	135.617763	2044.000
lcl|NZ_CP020549.1_cds_WP_000681292.1_1030	570	320.000	34.300462	233.000
lcl|NZ_CP020549.1_cds_WP_000171678.1_1031	672	422.000	78.252748	701.000
lcl|NZ_CP020549.1_cds_WP_000799059.1_1032	819	569.000	50.502352	610.000
lcl|NZ_CP020549.1_cds_WP_001210007.1_1033	897	647.000	43.685872	600.000
lcl|NZ_CP020549.1_cds_WP_000451584.1_1034	975	725.000	54.385295	837.000
lcl|NZ_CP020549.1_cds_WP_000981526.1_1035	300	51.326	582.819991	635.000
lcl|NZ_CP020549.1_cds_WP_000509041.1_1036	699	449.000	40.393215	385.000
lcl|NZ_CP020549.1_cds_WP_000109141.1_1037	315	65.324	2696.362364	3739.000
lcl|NZ_CP020549.1_cds_WP_000613700.1_1038	345	95.007	5421.984711	10935.000
lcl|NZ_CP020549.1_cds_WP_000916509.1_1039	294	46.126	8094.770209	7926.000
lcl|NZ_CP020549.1_cds_WP_000587444.1_1040	918	668.000	477.637754	6773.000
lcl|NZ_CP020549.1_cds_WP_000592056.1_1041	849	599.000	42.939784	546.000
lcl|NZ_CP020549.1_cds_WP_000161400.1_1042	840	590.000	120.324835	1507.000
lcl|NZ_CP020549.1_cds_WP_001284644.1_1043	276	32.649	3950.584155	2738.000
lcl|NZ_CP020549.1_cds_WP_000584923.1_1044	1902	1652.000	44.142299	1548.000
lcl|NZ_CP020549.1_cds_WP_012291596.1_1045	864	614.000	77.490245	1010.000
lcl|NZ_CP020549.1_cds_WP_001083026.1_1046	1179	929.000	16.987252	335.000
lcl|NZ_CP020549.1_cds_WP_001042601.1_1047	1959	1709.000	54.192038	1966.000
lcl|NZ_CP020549.1_cds_WP_000283068.1_1048	2280	2030.000	92.080922	3968.000
lcl|NZ_CP020549.1_cds_WP_000199371.1_1049	1425	1175.000	78.700314	1963.000
lcl|NZ_CP020549.1_cds_WP_000370242.1_1050	1929	1679.000	13.719939	489.000
lcl|NZ_CP020549.1_cds_WP_000787276.1_1051	1143	893.000	22.683550	430.000
lcl|NZ_CP020549.1_cds_WP_000687070.1_1052	1140	890.000	24.189129	457.000
lcl|NZ_CP020549.1_cds_WP_000697287.1_1053	1434	1184.000	15.676119	394.000
lcl|NZ_CP020549.1_cds_WP_001811698.1_1054	372	122.000	18.148128	47.000
lcl|NZ_CP020549.1_cds_WP_041864705.1_1055	330	80.056	20.006881	34.000
lcl|NZ_CP020549.1_cds_WP_000706436.1_1056	1116	866.000	7.180424	132.000
lcl|NZ_CP020549.1_cds_WP_000131076.1_1057	447	197.000	44.238412	185.000
lcl|NZ_CP020549.1_cds_WP_000022813.1_1058	1305	1055.000	1714.862658	38405.000
lcl|NZ_CP020549.1_cds_WP_001817933.1_1059	381	131.000	40.994685	114.000
lcl|NZ_CP020549.1_cds_WP_208912231.1_1060	249	19.269	2917.731243	1193.480
lcl|NZ_CP020549.1_cds_1061	156	5.473	51.647539	6.000
lcl|NZ_CP020549.1_cds_WP_000772379.1_1062	3276	3026.000	23.865320	1533.000
lcl|NZ_CP020549.1_cds_WP_000767219.1_1063	3651	3401.000	35.015834	2528.000
lcl|NZ_CP020549.1_cds_1064	1178	928.000	54.976174	1083.000
lcl|NZ_CP020549.1_cds_WP_000417124.1_1065	5679	5429.000	18.681779	2153.000
lcl|NZ_CP020549.1_cds_WP_000159607.1_1066	174	6.553	64.695398	9.000
lcl|NZ_CP020549.1_cds_WP_000822767.1_1067	780	530.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001210974.1_1068	1359	1109.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000645884.1_1069	450	200.000	7.066190	30.000
lcl|NZ_CP020549.1_cds_WP_000566537.1_1070	381	131.000	9.709267	27.000
lcl|NZ_CP020549.1_cds_WP_055348755.1_1071	196	8.453	66.876364	12.000
lcl|NZ_CP020549.1_cds_WP_208912116.1_1072	483	233.000	3.034317	15.008
lcl|NZ_CP020549.1_cds_WP_000227921.1_1073	591	341.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000492398.1_1074	837	587.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000869756.1_1075	300	51.326	6.043257	6.584
lcl|NZ_CP020549.1_cds_WP_000093685.1_1076	489	239.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_012291586.1_1077	1878	1628.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000627868.1_1078	243	17.264	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001054257.1_1079	855	605.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001097589.1_1080	360	110.001	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000824174.1_1081	2358	2108.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000653465.1_1082	2814	2564.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001860875.1_1083	189	7.759	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000429577.1_1084	576	326.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000387514.1_1085	411	161.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_1086	6224	5974.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000969639.1_1087	285	38.947	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000998898.1_1088	321	71.167	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000429739.1_1089	1038	788.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000351508.1_1090	399	149.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000451090.1_1091	882	632.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000933082.1_1092	642	392.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000401897.1_1093	1086	836.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000152419.1_1094	234	14.754	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000159215.1_1095	384	134.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000495448.1_1096	273	30.760	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000579597.1_1097	477	227.000	20.959916	101.000
lcl|NZ_CP020549.1_cds_WP_000405369.1_1098	759	509.000	22.859841	247.000
lcl|NZ_CP020549.1_cds_WP_000214003.1_1099	789	539.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001814254.1_1100	249	19.269	0.000000	0.000
lcl|NZ_CP020549.1_cds_1101	720	470.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000417606.1_1102	924	674.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001086583.1_1103	492	242.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000423944.1_1104	1743	1493.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000420556.1_1105	312	62.441	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000759784.1_1106	735	485.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000201320.1_1107	852	602.000	39.126189	500.000
lcl|NZ_CP020549.1_cds_WP_000201131.1_1108	780	530.000	100.171016	1127.000
lcl|NZ_CP020549.1_cds_WP_000392538.1_1109	1551	1301.000	85.996416	2375.000
lcl|NZ_CP020549.1_cds_WP_000817882.1_1110	1071	821.000	44.124238	769.000
lcl|NZ_CP020549.1_cds_WP_000873984.1_1111	990	740.000	118.279104	1858.000
lcl|NZ_CP020549.1_cds_WP_001842084.1_1112	1686	1436.000	88.442188	2696.000
lcl|NZ_CP020549.1_cds_WP_000752697.1_1113	1044	794.000	104.895243	1768.000
lcl|NZ_CP020549.1_cds_WP_000448724.1_1114	993	743.000	82.803444	1306.000
lcl|NZ_CP020549.1_cds_WP_000105363.1_1115	969	719.000	102.274661	1561.000
lcl|NZ_CP020549.1_cds_WP_000278537.1_1116	1362	1112.000	51.725525	1221.000
lcl|NZ_CP020549.1_cds_WP_001105925.1_1117	261	24.250	338.011575	174.000
lcl|NZ_CP020549.1_cds_WP_000924488.1_1118	1269	1019.000	58.203028	1259.000
lcl|NZ_CP020549.1_cds_WP_001135767.1_1119	465	215.000	85.232489	389.000
lcl|NZ_CP020549.1_cds_WP_000401326.1_1120	654	404.000	72.410954	621.000
lcl|NZ_CP020549.1_cds_WP_001809355.1_1121	648	398.000	26.039560	220.000
lcl|NZ_CP020549.1_cds_WP_000499437.1_1122	714	464.000	46.904880	462.000
lcl|NZ_CP020549.1_cds_1123	108	3.696	101.967628	8.000
lcl|NZ_CP020549.1_cds_1124	297	48.689	441.191309	456.000
lcl|NZ_CP020549.1_cds_WP_152410023.1_1125	195	8.348	72.198658	12.794
lcl|NZ_CP020549.1_cds_WP_000700451.1_1126	2451	2201.000	16.869950	788.206
lcl|NZ_CP020549.1_cds_WP_000138143.1_1127	1734	1484.000	949.491463	29911.000
lcl|NZ_CP020549.1_cds_WP_000146947.1_1128	264	25.725	10511.244324	5740.000
lcl|NZ_CP020549.1_cds_WP_000259249.1_1129	219	11.606	2597.631058	640.000
lcl|NZ_CP020549.1_cds_WP_000523249.1_1130	2160	1910.000	154.938232	6282.000
lcl|NZ_CP020549.1_cds_WP_000451369.1_1131	963	713.000	184.930014	2799.000
lcl|NZ_CP020549.1_cds_WP_000917600.1_1132	762	512.000	110.777245	1204.000
lcl|NZ_CP020549.1_cds_WP_001838602.1_1133	180	6.996	26.935292	4.000
lcl|NZ_CP020549.1_cds_WP_000169269.1_1134	1407	1157.000	3.664403	90.000
lcl|NZ_CP020549.1_cds_WP_001037336.1_1135	1692	1442.000	2.940162	90.000
lcl|NZ_CP020549.1_cds_WP_001078331.1_1136	318	68.234	8.974988	13.000
lcl|NZ_CP020549.1_cds_WP_000285727.1_1137	837	587.000	3.129828	39.000
lcl|NZ_CP020549.1_cds_WP_001229137.1_1138	981	731.000	17.077431	265.000
lcl|NZ_CP020549.1_cds_WP_000604272.1_1139	930	680.000	17.596198	254.000
lcl|NZ_CP020549.1_cds_WP_001216910.1_1140	516	266.000	35.419497	200.000
lcl|NZ_CP020549.1_cds_WP_000029272.1_1141	426	176.000	26.765870	100.000
lcl|NZ_CP020549.1_cds_1142	513	263.000	7.343822	41.000
lcl|NZ_CP020549.1_cds_WP_001047208.1_1143	1824	1574.000	104.780729	3501.000
lcl|NZ_CP020549.1_cds_WP_000133355.1_1144	729	479.000	48.681474	495.000
lcl|NZ_CP020549.1_cds_WP_000923579.1_1145	1668	1418.000	103.152416	3105.000
lcl|NZ_CP020549.1_cds_WP_001034412.1_1146	432	182.000	120.358175	465.000
lcl|NZ_CP020549.1_cds_WP_001041079.1_1147	816	566.000	100.291621	1205.000
lcl|NZ_CP020549.1_cds_WP_000743809.1_1148	876	626.000	96.849693	1287.000
lcl|NZ_CP020549.1_cds_WP_000043230.1_1149	213	10.625	1707.049596	385.000
lcl|NZ_CP020549.1_cds_WP_000417467.1_1150	1341	1091.000	83.766624	1940.000
lcl|NZ_CP020549.1_cds_WP_001181378.1_1151	639	389.000	123.400982	1019.000
lcl|NZ_CP020549.1_cds_WP_000985093.1_1152	303	54.027	447.302217	513.000
lcl|NZ_CP020549.1_cds_WP_001013261.1_1153	879	629.000	54.073015	722.000
lcl|NZ_CP020549.1_cds_WP_001002635.1_1154	1275	1025.000	36.261617	789.000
lcl|NZ_CP020549.1_cds_1155	1260	1010.000	9.888001	212.000
lcl|NZ_CP020549.1_cds_WP_000625732.1_1156	798	548.000	14.613774	170.000
lcl|NZ_CP020549.1_cds_WP_000078846.1_1157	744	494.000	261.382267	2741.000
lcl|NZ_CP020549.1_cds_WP_001152990.1_1158	2469	2219.000	225.264650	10611.000
lcl|NZ_CP020549.1_cds_WP_000204727.1_1159	987	737.000	1130.590357	17688.000
lcl|NZ_CP020549.1_cds_WP_000731136.1_1160	774	524.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001809704.1_1161	255	21.585	285.901030	131.000
lcl|NZ_CP020549.1_cds_WP_000208080.1_1162	243	17.264	286.507948	105.000
lcl|NZ_CP020549.1_cds_WP_001289493.1_1163	810	560.000	200.292830	2381.000
lcl|NZ_CP020549.1_cds_WP_000886210.1_1164	1350	1100.000	204.662549	4779.000
lcl|NZ_CP020549.1_cds_WP_000722076.1_1165	705	455.000	194.126090	1875.000
lcl|NZ_CP020549.1_cds_WP_000886145.1_1166	1176	926.000	67.049950	1318.000
lcl|NZ_CP020549.1_cds_WP_000845274.1_1167	1671	1421.000	84.137881	2538.000
lcl|NZ_CP020549.1_cds_WP_000699493.1_1168	690	440.000	106.528163	995.000
lcl|NZ_CP020549.1_cds_WP_001284128.1_1169	552	302.000	181.412331	1163.000
lcl|NZ_CP020549.1_cds_WP_000747408.1_1170	564	314.000	211.085538	1407.000
lcl|NZ_CP020549.1_cds_WP_001097402.1_1171	528	278.000	60.325264	356.000
lcl|NZ_CP020549.1_cds_WP_000159176.1_1172	516	266.000	121.488875	686.000
lcl|NZ_CP020549.1_cds_WP_000091534.1_1173	468	218.000	42.570011	197.000
lcl|NZ_CP020549.1_cds_WP_000216017.1_1174	489	239.000	27.397500	139.000
lcl|NZ_CP020549.1_cds_WP_000639842.1_1175	564	314.000	46.057754	307.000
lcl|NZ_CP020549.1_cds_WP_000607028.1_1176	1989	1739.000	24.623985	909.000
lcl|NZ_CP020549.1_cds_1177	955	705.000	25.992887	389.000
lcl|NZ_CP020549.1_cds_WP_000726263.1_1178	2166	1916.000	190.029854	7729.000
lcl|NZ_CP020549.1_cds_WP_001096313.1_1179	741	491.000	416.295955	4339.000
lcl|NZ_CP020549.1_cds_WP_000096137.1_1180	1488	1238.000	370.508826	9737.000
lcl|NZ_CP020549.1_cds_WP_000522320.1_1181	1278	1028.000	57.281045	1250.000
lcl|NZ_CP020549.1_cds_WP_000763453.1_1182	819	569.000	59.112589	714.000
lcl|NZ_CP020549.1_cds_WP_000153027.1_1183	795	545.000	49.873902	577.000
lcl|NZ_CP020549.1_cds_WP_000280913.1_1184	3540	3290.000	30.641633	2140.000
lcl|NZ_CP020549.1_cds_WP_000661487.1_1185	699	449.000	21.822828	208.000
lcl|NZ_CP020549.1_cds_WP_000931159.1_1186	987	737.000	146.181600	2287.000
lcl|NZ_CP020549.1_cds_1187	1314	1064.000	10.802947	244.000
lcl|NZ_CP020549.1_cds_WP_001042403.1_1188	1932	1682.000	10.698710	382.000
lcl|NZ_CP020549.1_cds_1189	625	375.000	30.525939	243.000
lcl|NZ_CP020549.1_cds_WP_001842103.1_1190	360	110.001	45.822931	107.000
lcl|NZ_CP020549.1_cds_WP_000762430.1_1191	270	28.977	170.697904	105.000
lcl|NZ_CP020549.1_cds_WP_001074713.1_1192	1038	788.000	26.423484	442.000
lcl|NZ_CP020549.1_cds_1193	1038	788.000	22.836586	382.000
lcl|NZ_CP020549.1_cds_WP_000461589.1_1194	657	407.000	32.871382	284.000
lcl|NZ_CP020549.1_cds_WP_000638794.1_1195	633	383.000	121.521243	988.000
lcl|NZ_CP020549.1_cds_WP_001237222.1_1196	360	110.001	214.982351	502.000
lcl|NZ_CP020549.1_cds_WP_000179644.1_1197	2088	1838.000	174.360857	6803.000
lcl|NZ_CP020549.1_cds_WP_001842104.1_1198	1044	794.000	73.272412	1235.000
lcl|NZ_CP020549.1_cds_WP_208912118.1_1199	177	6.769	341.033455	49.000
lcl|NZ_CP020549.1_cds_WP_208912239.1_1200	671	421.000	22.826646	204.000
lcl|NZ_CP020549.1_cds_WP_000643970.1_1201	690	440.000	207.167834	1935.000
lcl|NZ_CP020549.1_cds_WP_000837609.1_1202	879	629.000	196.894677	2629.000
lcl|NZ_CP020549.1_cds_WP_000411204.1_1203	870	620.000	221.407278	2914.000
lcl|NZ_CP020549.1_cds_WP_000609894.1_1204	1023	773.000	205.739168	3376.000
lcl|NZ_CP020549.1_cds_WP_000638504.1_1205	708	458.000	165.906317	1613.000
lcl|NZ_CP020549.1_cds_WP_000835896.1_1206	1488	1238.000	41.133824	1081.000
lcl|NZ_CP020549.1_cds_WP_000811992.1_1207	804	554.000	54.250650	638.000
lcl|NZ_CP020549.1_cds_WP_001199657.1_1208	810	560.000	79.915241	950.000
lcl|NZ_CP020549.1_cds_WP_012291583.1_1209	3177	2927.000	60.208668	3741.000
lcl|NZ_CP020549.1_cds_WP_000166701.1_1210	1080	830.000	65.724078	1158.000
lcl|NZ_CP020549.1_cds_WP_001293845.1_1211	924	674.000	49.414403	707.000
lcl|NZ_CP020549.1_cds_WP_000850024.1_1212	522	272.000	45.029640	260.000
lcl|NZ_CP020549.1_cds_WP_000244451.1_1213	630	380.000	171.819981	1386.000
lcl|NZ_CP020549.1_cds_WP_023396323.1_1214	543	293.000	130.551672	812.000
lcl|NZ_CP020549.1_cds_1215	318	68.234	6.213453	9.000
lcl|NZ_CP020549.1_cds_WP_208912122.1_1216	1527	1277.000	1.512471	41.000
lcl|NZ_CP020549.1_cds_WP_208912124.1_1217	900	650.000	164.587865	2271.000
lcl|NZ_CP020549.1_cds_WP_000219822.1_1218	561	311.000	293.402130	1937.000
lcl|NZ_CP020549.1_cds_WP_208912126.1_1219	714	464.000	13.909023	137.000
lcl|NZ_CP020549.1_cds_WP_001291561.1_1220	1218	968.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000814511.1_1221	204	9.377	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001845478.1_1222	252	20.386	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000857133.1_1223	231	14.032	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000804885.1_1224	423	173.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001227347.1_1225	354	104.002	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000336323.1_1226	168	6.156	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_208912128.1_1227	993	743.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_208912130.1_1228	926	676.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001814923.1_1229	117	3.947	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001224320.1_1230	936	686.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000769864.1_1231	1002	752.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_012291584.1_1232	2178	1928.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000331161.1_1233	2448	2198.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000723888.1_1234	393	143.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000342539.1_1235	498	248.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001009056.1_1236	222	12.150	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000019067.1_1237	1248	998.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001038795.1_1238	738	488.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001814874.1_1239	84	3.144	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000502600.1_1240	168	6.156	0.000000	0.000
lcl|NZ_CP020549.1_cds_1241	1203	953.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000879507.1_1242	153	5.322	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000813488.1_1243	1386	1136.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000985015.1_1244	387	137.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000420682.1_1245	315	65.324	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_208912133.1_1246	1284	1034.000	26.879767	590.000
lcl|NZ_CP020549.1_cds_WP_000863651.1_1247	1572	1322.000	109.680947	3078.000
lcl|NZ_CP020549.1_cds_WP_000402071.1_1248	333	83.038	273.442239	482.000
lcl|NZ_CP020549.1_cds_WP_000702355.1_1249	378	128.000	64.405365	175.000
lcl|NZ_CP020549.1_cds_WP_001003504.1_1250	1305	1055.000	51.126617	1145.000
lcl|NZ_CP020549.1_cds_WP_000023498.1_1251	807	557.000	63.177064	747.000
